id,url,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
66268acba9efe18f4d85d63f,https://silver-lily-f58d29qq.pages.dev/appeal_case_ID/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
66268acba9efe18f4d85d63d,https://ct-mayachowdhury-partner.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE
66268acba9efe18f4d85d63c,https://update-10009278383912919.pages.dev/communitystandards,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,57,FALSE,TRUE
66268acba9efe18f4d85d63b,https://update-10009278383912919.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,57,FALSE,TRUE
66268acba9efe18f4d85d639,https://k7y3w6fp73na.deploying-platform-based-solutions.cfd/review-case/?id=2204HNbucu,2024-04-21T15:22:39.0Z,2024-04-23T13:21:00.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66268acba9efe18f4d85d637,https://uggtvlj771yg.server-management-providers.cfd/review-case/?id=2004HN06,2024-04-17T17:36:05.0Z,2024-04-24T10:03:51.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66268acba9efe18f4d85d636,https://docs.google.com/presentation/d/e/2PACX-1vS2-q0dRlEZBPCHWutgWUbZSgIFygWjiYU3dIk_8yvMYifdUIT_NOxSoEqCdmfF8NSw70bUP5Huo06W/pub?start=true&amp;loop=true&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE
66268acba9efe18f4d85d635,https://ecte5555.wixsite.com/my-site-1,2012-05-08T23:35:02Z,2023-05-09T12:27:01Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,430,240,FALSE,TRUE
66268acba9efe18f4d85d634,https://promotaeiea324.square.site/,2019-02-05T14:02:28.0Z,2024-02-06T15:03:20.0Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,54,275,FALSE,TRUE
66268737a9efe18f4d85d62c,https://docs.google.com/presentation/d/e/2PACX-1vRE8-2xplcrNUAKNQixJOWrjXSf78h87Kyh0eqDjF-dhJdwv8UFWuHkCXcdvdlBb4Ob22XEAPxdAADk/pub?start=false&amp;loop=false&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE
66268737a9efe18f4d85d62b,https://recoveryouraccs.life/,2024-04-21T19:08:06Z,2024-04-26T19:08:56Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE
662683a1a9efe18f4d85d62a,https://ich-schweizer-bundessteuer.com/swissadmin/,2024-04-22T13:20:12Z,2024-04-22T19:44:33Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,4087,FALSE,FALSE
662683a1a9efe18f4d85d628,https://transferwise.name/app/page/login.php?id=,2024-04-21T18:50:59,2024-04-21T18:51:01,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,26,FALSE,FALSE
662683a1a9efe18f4d85d627,https://docs.google.com/presentation/d/e/2PACX-1vTuvNuybssfGqQAkX1Hz5Gm4Q_XLT05gV9ZItJTW7LJ20gEdeHDt6jQIhrDnaLQkX13f6vOFvpxQyfL/pub?start=false&amp;loop=false&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,205,FALSE,TRUE
662683a1a9efe18f4d85d626,https://please-contact-for-assistancee.pages.dev/29603945,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662683a1a9efe18f4d85d625,https://please-contact-for-assistancee.pages.dev/29603945.html,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662683a1a9efe18f4d85d624,https://t.co/8tLzPWE8EX,2000-01-21T16:28:17Z,2024-01-17T06:10:05Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,572,FALSE,FALSE
662683a1a9efe18f4d85d623,https://contact-4328.help-contact-business.me/,2024-04-20T10:24:44Z,2024-04-25T10:25:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662683a1a9efe18f4d85d622,https://c5g4r1j1yotw.implementing-platform-solutions.cfd/review-case/?id=2204ot24q1,2024-04-21T15:22:48.0Z,2024-04-23T13:21:00.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662683a1a9efe18f4d85d621,https://5y4jl61tggu2.implementing-platform-solutions.cfd/review-case/?id=2204vhkj8v,2024-04-21T15:22:48.0Z,2024-04-23T13:21:00.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662683a1a9efe18f4d85d620,https://nwstgraq.tlemte.com/login.php?nonton=live,2024-04-18T03:40:34Z,2024-04-23T11:19:41Z,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662683a1a9efe18f4d85d61f,https://rad-cassata-172c33.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
662683a1a9efe18f4d85d61d,https://marvelous-kashata-a74da2.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
662683a1a9efe18f4d85d61c,https://zahid375.github.io/facebook-loginpage/,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,244,FALSE,TRUE
662683a1a9efe18f4d85d61b,https://jaisv9.dew4.my.id/,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,401,FALSE,TRUE
662683a1a9efe18f4d85d61a,https://bespoke-marshmallow.netlify.app/form-402071367273.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,43,FALSE,TRUE
662683a1a9efe18f4d85d618,https://show.naturecircle.shop/e/special-event/weekly-top-seller/3d-printers-supplies/183062?_udlo=116&rt=nc,2023-12-27T14:34:31.0Z,2024-02-09T12:23:34.0Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662683a1a9efe18f4d85d617,https://currenttlysbc.square.site/,2019-02-05T14:02:28.0Z,2024-02-06T15:03:20.0Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,54,204,FALSE,TRUE
66268013a9efe18f4d85d616,https://docs.google.com/presentation/d/e/2PACX-1vQTPpUosZGDeBvk65An2w9gW2JkOgkYjoUBPQnmUGo3Tq3qKsLMud9Vew4vD7gxbq3OVrVtQ0KFDg8O/pub?start=false&amp;loop=false&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,203,FALSE,TRUE
66268013a9efe18f4d85d614,https://bit.ly/Q2K91z,2008-05-17T22:00:00.0Z,2022-04-18T03:12:18.153Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,845,FALSE,FALSE
66267dd0a9efe18f4d85d613,https://mail-servicos-terra-news7.ny-2.paas.massivegrid.net/contato1/receber.php,2015-10-28T21:28:22Z,2019-10-16T12:59:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,43,11,FALSE,TRUE
66267dd0a9efe18f4d85d610,https://mail-servicos-terra-news7.ny-2.paas.massivegrid.net/contato1/index.html,2015-10-28T21:28:22Z,2019-10-16T12:59:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,43,54,FALSE,TRUE
66267dd0a9efe18f4d85d60e,https://superkurier24.cloud/2o0PrZJv0YJz8XFpbYDM/9ttQ2uY5yL-millennium/login.php,2024-04-19T10:49:46.173Z,2024-04-24T10:50:04.601Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE
66267dd0a9efe18f4d85d60d,https://my-site-102146-104796shine.square.site/,2019-02-05T14:02:28.0Z,2024-02-06T15:03:20.0Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,54,641,FALSE,TRUE
66267dd0a9efe18f4d85d60c,https://superpaczka24.cloud/2o0PrZJv0YJz8XFpbYDM/9ttQ2uY5yL-millennium/login.php,2024-04-19T10:49:43.036Z,2024-04-24T10:50:04.744Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE
66267dd0a9efe18f4d85d607,https://cloudflare-ipfs.com/ipfs/QmPNZUQaMSHKjYiwR9xtSR9wYENZics6u9RR7PNjgknU5u#YWJ1c2VAZXRoei5jaA%3D%3D,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,472,FALSE,FALSE
66267dd0a9efe18f4d85d605,https://0b2d6ff33b.nxcli.io/ramndie/,2017-12-05T19:38:55Z,2023-07-25T01:05:56Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66267dd0a9efe18f4d85d604,https://indialehar.in/js,2021-08-11T16:16:35,2024-04-08T07:11:28,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,231,282,FALSE,FALSE
66267dd0a9efe18f4d85d603,https://magicbath.co.in/cgi-bin/blue-sw/clients/username.php,2011-11-14T19:49:37Z,2023-12-29T19:49:38Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1048,215,FALSE,FALSE
66267dd0a9efe18f4d85d602,https://157.227.205.92.host.secureserver.net/,1998-03-30T05:00:00Z,2023-11-02T07:16:37Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,481,701,FALSE,TRUE
66267dd0a9efe18f4d85d601,https://open-case-support-for-business.vercel.app/appeal_case_id#2132654589,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,73,FALSE,TRUE
66267dd0a9efe18f4d85d600,https://dp-d.63473636.xyz/umoxcqod/fZQsOC/8,2024-04-17T20:57:17.0Z,2024-04-22T22:50:58.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66267dd0a9efe18f4d85d5ff,https://sixgroup-debix-ch-app-gesperrt.codeanyapp.com/login/daten/derta/login.php?userID,2016-07-04T14:54:28Z,2022-09-22T09:39:46Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,387,60,FALSE,TRUE
66267dd0a9efe18f4d85d5fe,https://attclat.weebly.com/,2006-03-29T00:25:07Z,2024-03-29T00:47:12Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,72,91,FALSE,TRUE
66267dd0a9efe18f4d85d5fd,https://docs.google.com/presentation/d/e/2PACX-1vQ9grzNkYW3BUtpAvs9MfhyxwMv1vcTAGFF4qy1Dt98VpcRPCz__0ZN28Cz8neknCbuAmmGXY9cfyW5/pub?start=false&amp;loop=false&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,202,FALSE,TRUE
66267dd0a9efe18f4d85d5fc,https://docs.google.com/presentation/d/e/2PACX-1vR-gjjAHn0QzdmE3aL4OuWX2-tIec--3weJxyd5cO8W6Yf6v9s4NAb1Yyw3C7dXZ19Jx6oygNMOV20J/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,202,FALSE,TRUE
66267dd0a9efe18f4d85d5fb,https://docs.google.com/presentation/d/e/2PACX-1vS2yIMZAYEtxNufbVEZF95zvz1k55GDGENrEPVoYKgkNyWBtZB3goWTztNnQigrQK-D3aBwlODSq5-y/pub?start=false&amp;loop=false&amp;delayms=3000,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,202,FALSE,TRUE
66267dd0a9efe18f4d85d5fa,https://docs.google.com/presentation/d/e/2PACX-1vTKLwWU3CEiiG_KZ87TWy5fW3PBgORO0cRHV2tXfvfY92jfZKFSVU73KiuAtVGtaPUVhtJmGHOeehgx/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,202,FALSE,TRUE
66267dd0a9efe18f4d85d5f9,https://docs.google.com/presentation/d/e/2PACX-1vTKLwWU3CEiiG_KZ87TWy5fW3PBgORO0cRHV2tXfvfY92jfZKFSVU73KiuAtVGtaPUVhtJmGHOeehgx/pub?start=false&loop=false&delayms=3000&slide=id.p,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,202,FALSE,TRUE
66267dd0a9efe18f4d85d5f8,https://new.express.adobe.com/webpage/YJy6ZN0aO2KgP,1986-11-17T05:00:00Z,2024-04-17T23:03:57Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,863,42,FALSE,TRUE
66267dd0a9efe18f4d85d5f5,https://bt-109068.weeblysite.com/,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,198,FALSE,TRUE
66267dd0a9efe18f4d85d5f2,https://twint-v.com/redeem/3294653/?439275,2024-04-22T07:25:35Z,2024-04-22T07:25:41Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,FALSE
66267dd0a9efe18f4d85d5f1,https://236.94.74.97.host.secureserver.net/trust-safe-wallet/,1998-03-30T05:00:00Z,2023-11-02T07:16:37Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,481,732,FALSE,TRUE
66267dd0a9efe18f4d85d5e9,https://tekniquegroup.com/x.html,2018-12-04T23:41:45Z,2023-12-05T17:03:44Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,305,FALSE,FALSE
66267dd0a9efe18f4d85d5e8,https://brt-pacco.52-53-235-13.cprapid.com/brt/update2.php,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66267dd0a9efe18f4d85d5e7,https://52-53-235-13.cprapid.com/brt/,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,,0,0,0,-2,-2,FALSE,TRUE
66267dd0a9efe18f4d85d5e6,https://52-53-235-13.cprapid.com/brt/update2.php,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,,0,0,0,-2,-2,FALSE,TRUE
66267c8da9efe18f4d85d5e4,https://docs.google.com/presentation/d/e/2PACX-1vTn1cAfJcqoOgJBAC6gwtA2YDFvhUplMK3XqGTWGZWl0Ssn3AxxSrg3A2erE_eC0kI0P8wffzNUm8tH/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE
66267c8da9efe18f4d85d5e3,https://aol-475hllbmailbocupdateservice.weeblysite.com/,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,207,FALSE,TRUE
66267c8da9efe18f4d85d5e2,https://b664e759ae.nxcli.io/dankefurihrenannachmenwirwerdenaufeuchsvhonfreuenwirkomenmorgenwiederichbedankemichvonherzendankeee/aallesugteichwerdeallesnehmenvielendankfurdiebemuhungeswaralleswertichliebeeuch/?p=DOwqB,2017-12-05T19:38:55Z,2023-07-25T01:05:56Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66267c8da9efe18f4d85d5d8,https://kaleidoscopic-croquembouche-d2e624.netlify.app/forrm.html/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66267c8da9efe18f4d85d5d7,https://amumu-t-creponne-1fde41.netlify.app/support_case_id/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267c8da9efe18f4d85d5d2,https://scintilla-ental-otter-cf47e0.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267c8da9efe18f4d85d5cf,https://bucolic-dieffenbachia-c9d26c.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267c8da9efe18f4d85d5ca,https://chat-whatsapp90928.vkdkxss.com/,2023-06-19T07:02:33Z,2023-12-15T10:47:35Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66267c8da9efe18f4d85d5c9,https://resisted-glow-yew.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,73,FALSE,TRUE
66267c8da9efe18f4d85d5c8,https://hjsxpgscmnt019sa2.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,73,FALSE,TRUE
66267c8da9efe18f4d85d5c7,https://docs.google.com/presentation/d/e/2PACX-1vTn1cAfJcqoOgJBAC6gwtA2YDFvhUplMK3XqGTWGZWl0Ssn3AxxSrg3A2erE_eC0kI0P8wffzNUm8tH/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE
662678e4a9efe18f4d85d5c6,https://fb-account-4422047634-1df53.netlify.app/html.com,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,61,FALSE,TRUE
662678e4a9efe18f4d85d5c3,https://my-package-transition.com/,2024-04-13T17:35:37Z,2024-04-23T13:21:04Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,18,TRUE,FALSE
662678e4a9efe18f4d85d5c1,https://show.naturecircle.shop/e/special-event/weekly-top-seller?_dmd=1&rt=nc,2023-12-27T14:34:31.0Z,2024-02-09T12:23:34.0Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662678e4a9efe18f4d85d5c0,https://unitedflighthub.com/,2024-04-16T09:44:58Z,2024-04-17T05:42:13Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,40,TRUE,FALSE
662678e4a9efe18f4d85d5bf,https://app-bf6c6bdc-961b-4dee-a111-8b2c1d15d5df.cleverapps.io/SBB/index/,2012-07-30T17:22:56Z,2023-10-26T07:54:20Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,82,3799,FALSE,TRUE
66267540a9efe18f4d85d5be,https://157.227.205.92.host.secureserver.net/myswiss977912/,1998-03-30T05:00:00Z,2023-11-02T07:16:37Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,481,701,FALSE,TRUE
66267540a9efe18f4d85d5bc,https://941.ro/login.php,2013-01-31T00:00:00,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,2,39,0,FALSE,FALSE
66267540a9efe18f4d85d5bb,https://941.ro/,2013-01-31T00:00:00,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,2,39,0,TRUE,FALSE
66267540a9efe18f4d85d5b4,https://lxsx1nspgscnfrm.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,73,FALSE,TRUE
66267540a9efe18f4d85d5b3,https://held-adaptive-cotija.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,73,FALSE,TRUE
66267540a9efe18f4d85d5b2,https://prgresintrgtion-1092mnsq.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,73,FALSE,TRUE
66267540a9efe18f4d85d5b0,https://violation-review-service.netlify.app/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,30,FALSE,TRUE
66267540a9efe18f4d85d5af,https://bespok-ous-narwhal-0969d7.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267540a9efe18f4d85d5ad,https://infraction-of-policy-by-ad-account.vercel.app/,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,446,FALSE,TRUE
66267540a9efe18f4d85d5ac,https://violation-review-service.netlify.app/second.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,41,FALSE,TRUE
66267540a9efe18f4d85d5ab,https://startling-croquembouche-402bf7.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267540a9efe18f4d85d5aa,https://jolly-biscochitos-c9d3c6.netlify.app/support_case_id/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267540a9efe18f4d85d5a7,https://frab-idoscopic-torte-fb237c.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267540a9efe18f4d85d5a4,https://amumu-t-creponne-1fde41.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66267540a9efe18f4d85d5a3,https://facebook-104566.weeblysite.com/,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,183,FALSE,TRUE
66267540a9efe18f4d85d5a2,https://9faf020c97.nxcli.io/newshippingsitekommensiealleholtihresahcnehierbeimirichbedankemichfurallesliebegrussetantejasmina/aallesugteichwerdeallesnehmenvielendankfurdiebemuhungeswaralleswertichliebeeuch/?p=FMveW,2017-12-05T19:38:55Z,2023-07-25T01:05:56Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66267540a9efe18f4d85d5a0,https://synehost.wpenginepowered.com/netzone/login.html,2020-05-22T21:20:44Z,2024-04-20T09:33:25Z,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662671a3a9efe18f4d85d599,https://uspsltx.cfd/,1997-07-10T04:00:00Z,2023-06-24T07:30:09Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,58,866,FALSE,TRUE
662671a3a9efe18f4d85d597,https://uspsltx.shop/,1997-07-10T04:00:00Z,2023-06-24T07:30:09Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,58,866,FALSE,TRUE
662671a3a9efe18f4d85d595,https://uspsltx.top/,1997-07-10T04:00:00Z,2023-06-24T07:30:09Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,58,866,FALSE,TRUE
662671a3a9efe18f4d85d593,https://new.expressadobe.com/webpage/VmXq6uBZw3n0E,2022-04-22T11:57:42Z,2024-04-12T02:09:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662671a3a9efe18f4d85d58c,https://docs.google.com/presentation/d/e/2PACX-1vRSK5TeJedcHahj74MJyZ7tqjUf7aMImPhD0mwe5xYBF4MBBNTxe3yL2CTEdv_gIbr77ptcdofHWVjM/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE
66266f5aa9efe18f4d85d58a,https://clientibnl.192-121-102-183.cprapid.com/it,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66266f5aa9efe18f4d85d589,https://clientibnl.192-121-102-183.cprapid.com/it/,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66266f5aa9efe18f4d85d588,https://cloudflare-ipfs.com/ipfs/QmZwsbsVy4pB2A5aQNCSVgQ94P93Znv8VdbNhohrxZYnwR#noc@cloudflare.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,452,FALSE,FALSE
66266f5aa9efe18f4d85d587,https://36.104-168-101-28.cprapid.com/Findomestic.it/,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66266f5aa9efe18f4d85d586,https://36.104-168-101-28.cprapid.com/Findomestic.it,2019-05-16T21:16:20Z,2024-04-17T04:57:25Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66266f5aa9efe18f4d85d585,https://deepnode.pages.dev/payment,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,374,FALSE,TRUE
66266f5aa9efe18f4d85d583,https://mail-servicos-terra-news7.ny-2.paas.massivegrid.net/,2015-10-28T21:28:22Z,2019-10-16T12:59:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,43,105,FALSE,TRUE
