id,url,domain,main_domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain,verified_category
662609eaa9efe18f4d85cfab,https://ohhmyww.cn/,ohhmyww.cn,v61gmd.cn,2023-05-24T00:50:43,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
662609eaa9efe18f4d85cfac,https://mazztxj.cn/,mazztxj.cn,mazztxj.cn,2023-09-21T19:47:59,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
662609eaa9efe18f4d85cfad,https://l9ww5m.220d.cn/,l9ww5m.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfae,https://k7jhod.cn/,k7jhod.cn,k7jhod.cn,2023-05-26T04:34:11,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
662609eaa9efe18f4d85cfaf,https://f072o9h.220d.cn/,f072o9h.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb0,https://emv1.v3ytuo.cn/,emv1.v3ytuo.cn,v3ytuo.cn,2023-05-26T04:33:06,,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb2,https://emv1.szwlu.cn/,emv1.szwlu.cn,szwlu.cn,2023-09-19T00:15:00,,TRUE,FALSE,FALSE,TRUE,FALSE,2,-2,-2,71,207,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb4,https://emv1.qhp5td.cn/,emv1.qhp5td.cn,qhp5td.cn,2023-05-26T04:34:04,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb5,https://emv1.q8kwmc.cn/,emv1.q8kwmc.cn,q8kwmc.cn,2023-05-26T04:34:05,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb6,https://emv1.pf18.cn/,emv1.pf18.cn,pf18.cn,2023-09-21T21:10:03,,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,363,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb7,https://emv1.omhhrkg.cn/,emv1.omhhrkg.cn,omhhrkg.cn,2023-09-21T16:10:28,,FALSE,FALSE,FALSE,TRUE,TRUE,2,-2,-2,106,193,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb8,https://emv1.ojaawtr.cn/,emv1.ojaawtr.cn,ojaawtr.cn,2023-09-21T15:29:44,,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,-2,5,255,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfb9,https://emv1.oh9jpg.cn/,emv1.oh9jpg.cn,oh9jpg.cn,2023-05-26T04:33:59,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfba,https://emv1.iqkwmfv.cn/,emv1.iqkwmfv.cn,iqkwmfv.cn,2023-09-21T19:28:41,,FALSE,FALSE,FALSE,TRUE,TRUE,2,-2,-2,73,205,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfbb,https://emv1.gzshen.cn/,emv1.gzshen.cn,gzshen.cn,2023-09-19T01:51:04,,FALSE,FALSE,FALSE,TRUE,FALSE,2,-2,-2,69,204,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfbc,https://emv1.gh9vqe.cn/,emv1.gh9vqe.cn,gh9vqe.cn,2023-05-26T04:30:52,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfbd,https://emv1.g0yqhc.cn/,emv1.g0yqhc.cn,g0yqhc.cn,2023-05-26T04:34:04,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfbe,https://emv1.dlleai.cn/,emv1.dlleai.cn,dlleai.cn,2023-09-19T01:22:16,,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,-2,0,199,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc0,https://akuimtnh.220d.cn/,akuimtnh.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc1,https://8vz1n.220q.cn/,8vz1n.220q.cn,220q.cn,2023-06-21T11:47:25,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc2,https://76wg.220d.cn/,76wg.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc3,https://6utryo.cn/,6utryo.cn,6utryo.cn,2023-05-26T04:33:59,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
662609eaa9efe18f4d85cfc4,https://6fgxqk6we.220d.cn/,6fgxqk6we.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc5,https://5sgd.220d.cn/,5sgd.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc6,https://19zp8.220q.cn/,19zp8.220q.cn,220q.cn,2023-06-21T11:47:25,,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc7,https://0yt3k.220d.cn/,0yt3k.220d.cn,220d.cn,2023-06-21T11:47:23,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
662609eaa9efe18f4d85cfc9,https://domailfreenamesrverwebmailvalidationservice03.pages.dev/,domailfreenamesrverwebmailvalidationservice03.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfcb,https://serverhostingdomailhostinghosstingservice02.pages.dev/,serverhostingdomailhostinghosstingservice02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfcc,https://newmailwedomailautomatedsupportedservicesmails2.pages.dev/,newmailwedomailautomatedsupportedservicesmails2.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfcf,https://mailserverwebmailserverautnethicationdomainhosting04.pages.dev/,mailserverwebmailserverautnethicationdomainhosting04.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfd1,https://domainhostinghosstingservicesmail02.pages.dev/,domainhostinghosstingservicesmail02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfd2,https://domainhostinghosstingserviceshostingneeded02.pages.dev/,domainhostinghosstingserviceshostingneeded02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfd5,https://managementdomaildevolopmentservicesdomailname4.pages.dev/,managementdomaildevolopmentservicesdomailname4.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfd6,https://serverprovidersalidationactionrequred1.pages.dev/,serverprovidersalidationactionrequred1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfd8,https://webmailserverservicesactionrequiredautneticatie02.pages.dev/,webmailserverservicesactionrequiredautneticatie02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfdb,https://domailfreenamesrverwebmailvalidationservice04.pages.dev/,domailfreenamesrverwebmailvalidationservice04.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfdd,https://shoayuywgsajnvxlzkowiuytazuhdgve01.pages.dev/,shoayuywgsajnvxlzkowiuytazuhdgve01.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfde,https://domailfreenamesrverwebmailvalidationservice1.pages.dev/,domailfreenamesrverwebmailvalidationservice1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfe1,https://managementdomaildevolopmentservicesdomailname1.pages.dev/,managementdomaildevolopmentservicesdomailname1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfe2,https://blasatergratitudenameserverdomailservicesfree03.pages.dev/,blasatergratitudenameserverdomailservicesfree03.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfe4,https://validationserverauthinticationrequiredservice02.pages.dev/,validationserverauthinticationrequiredservice02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfe7,https://webmailserverautnethicationdomainhostingbusiness02.pages.dev/,webmailserverautnethicationdomainhostingbusiness02.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfe9,https://mailserverwebmailserverautnethicationdomainhosting3.pages.dev/,mailserverwebmailserverautnethicationdomainhosting3.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfeb,https://cowgod42graduationnameserverprepperationsrvice2.pages.dev/,cowgod42graduationnameserverprepperationsrvice2.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfed,https://comunicationmailserverdomailserviceintelactual1.pages.dev/,comunicationmailserverdomailserviceintelactual1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cfef,https://internationalcongratulationwemailservivesaticulation3.pages.dev/,internationalcongratulationwemailservivesaticulation3.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cff0,https://mahinghservervalidationserverauthinticationrequired04.pages.dev/,mahinghservervalidationserverauthinticationrequired04.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cff3,https://mahinghservervalidationserverauthinticationrequired03.pages.dev/,mahinghservervalidationserverauthinticationrequired03.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cff5,https://ijahdjowqeuurfhalkdkalskdieiwoqirutthhfhklaklskdjdjffhfphp.pages.dev/,ijahdjowqeuurfhalkdkalskdieiwoqirutthhfhklaklskdjdjffhfphp.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cff6,https://gratasuphomujaecoprinsehu01.pages.dev/,gratasuphomujaecoprinsehu01.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cff9,https://roensjakesocueswesahuw03.pages.dev/,roensjakesocueswesahuw03.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eaa9efe18f4d85cffa,https://validationdomainhostingservicesaction04.pages.dev/,validationdomainhostingservicesaction04.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85cffd,https://plkmnbvcxzaqwertyuiokmnhgfcvcdssdf.pages.dev/,plkmnbvcxzaqwertyuiokmnhgfcvcdssdf.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85cfff,https://authenticationndomainmailservernow01.pages.dev/,authenticationndomainmailservernow01.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d001,https://bbvcdedtfkygljhgtfrdcghjbtuyghbkgvc.pages.dev/,bbvcdedtfkygljhgtfrdcghjbtuyghbkgvc.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d002,https://webmailserverservicesactionrequiredautneticatie01.pages.dev/,webmailserverservicesactionrequiredautneticatie01.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d005,https://desservermabagecloudsergeneratorjsjherjrsjgvmx.pages.dev/,desservermabagecloudsergeneratorjsjherjrsjgvmx.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d007,https://mailserverwebmailserverautnethicationdomainhosting1.pages.dev/,mailserverwebmailserverautnethicationdomainhosting1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d008,https://automatedsuppoertdomainhostinghosstingservices2.pages.dev/,automatedsuppoertdomainhostinghosstingservices2.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d009,https://hostingdomainvalidationserverauthinticationrequired1.pages.dev/,hostingdomainvalidationserverauthinticationrequired1.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,55,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d00b,https://komponen.pages.dev/,komponen.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,45,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d00c,https://gebyar-bni4.pages.dev/,gebyar-bni4.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,45,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d00d,https://emailzim.webflow.io/,emailzim.webflow.io,webflow.io,2013-05-08T02:20:57Z,2024-02-20T21:07:57Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,77,148,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d00e,https://3745login.weebly.com/,3745login.weebly.com,weebly.com,2006-03-29T00:25:07Z,2024-03-29T00:47:12Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,72,87,FALSE,TRUE,shared_domain
662609eba9efe18f4d85d010,https://newbroad.univer.se/,newbroad.univer.se,univer.se,,,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,77,46,FALSE,TRUE,shared_domain
662609eca9efe18f4d85d012,https://mobile-com.app/,mobile-com.app,mobile-com.app,2024-04-17t19:08:26z,2024-04-26t13:50:07z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,7,TRUE,FALSE,attackers_domain
662609eca9efe18f4d85d016,https://uqr.to/1r0ef#,uqr.to,uqr.to,,,TRUE,FALSE,FALSE,TRUE,TRUE,2,-2,-2,201,135,FALSE,FALSE,shared_domain
662609eca9efe18f4d85d019,https://uqr.to/1r0ef?https://brades.co,uqr.to,uqr.to,,,TRUE,FALSE,FALSE,TRUE,TRUE,2,-2,-2,201,134,FALSE,FALSE,shared_domain
662609eca9efe18f4d85d01a,https://uqr.to/1r0ef?https://bradesco.com.ar,uqr.to,uqr.to,,,TRUE,FALSE,FALSE,TRUE,TRUE,2,-2,-2,201,136,FALSE,FALSE,shared_domain
66260c36a9efe18f4d85d01f,https://gbtc.grayscaleinvest.net,gbtc.grayscaleinvest.net,grayscaleinvest.net,2024-03-19T11:30:38Z,2024-03-19T11:30:41Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
66260c36a9efe18f4d85d021,https://keen-blini-540e77.netlify.app/appeal_case_id/#5924525463,keen-blini-540e77.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,47,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d023,https://transferwise.name/,transferwise.name,transferwise.name,2024-04-21T18:50:59,2024-04-21T18:51:01,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,82,TRUE,FALSE,attackers_domain
66260c36a9efe18f4d85d026,https://www.aradulcivic.ro/adminerze/derta/slip/ussrz.php,www.aradulcivic.ro,aradulcivic.ro,2017-04-07T00:00:00,,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,-2,13,160,FALSE,TRUE,compromised_domain
66260c36a9efe18f4d85d027,https://jocular-ng-choux-f2b474.netlify.app/support_case_id/index.html,jocular-ng-choux-f2b474.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d02a,https://queue-ingridmccants.pages.dev/help/contact/495949347597076,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d02b,https://queue-ingridmccants.pages.dev/help/contact/584397956401806,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d02c,https://fbcentersupport.vercel.app/verify-account,fbcentersupport.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,329,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d02d,https://queue-ingridmccants.pages.dev/help/contact/817546823098865,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d02e,https://queue-ingridmccants.pages.dev/help/contact/335519007511911,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d030,https://jocular-ng-choux-f2b474.netlify.app/support_case_id,jocular-ng-choux-f2b474.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d033,https://bespok-eous-muffin-0676cb.netlify.app/support_case_id/index.html,bespok-eous-muffin-0676cb.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d038,https://loquacious-capybara-390dfd.netlify.app/support_case_id,loquacious-capybara-390dfd.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d03c,https://queue-ingridmccants.pages.dev/help/contact/599015698521937,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d03d,https://queue-ingridmccants.pages.dev/help/contact/642969164333488,queue-ingridmccants.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66260c36a9efe18f4d85d03e,https://dreamy-torte-cb750b.netlify.app/support_case_id/index.html,dreamy-torte-cb750b.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE,shared_domain
66260c37a9efe18f4d85d03f,https://faceb0ok.case-1018help-business-center.me/help/contact/109287601955541,faceb0ok.case-1018help-business-center.me,case-1018help-business-center.me,2024-04-21T13:57:38Z,2024-04-21T14:09:31Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
66260c37a9efe18f4d85d040,https://faceb0ok.case-1018help-business-center.me/help/contact/781459088686026,faceb0ok.case-1018help-business-center.me,case-1018help-business-center.me,2024-04-21T13:57:38Z,2024-04-21T14:09:31Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
66260c37a9efe18f4d85d041,https://faceb0ok.case-1018help-business-center.me/help/contact/66760852211376,faceb0ok.case-1018help-business-center.me,case-1018help-business-center.me,2024-04-21T13:57:38Z,2024-04-21T14:09:31Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
66261872a9efe18f4d85d05d,https://keen-blini-540e77.netlify.app/appeal_case_id/#5924525463,keen-blini-540e77.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,47,FALSE,TRUE,shared_domain
66261872a9efe18f4d85d05f,https://fbcentersupport.vercel.app/verify-account,fbcentersupport.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,329,FALSE,TRUE,shared_domain
66261872a9efe18f4d85d060,https://aduiwui.hosted.phplist.com/lists/lt.php?tid=KkoHVVcEBAQDVkhWVVJTGw1ZA1AUCAAOUx1ZBghTBlEABwYAXgBNBwIFXFcBBFIbXFQEARQEAQ8AHVlTXVdIAFRVAQBSA1IFA1BcGAVVVQIKWAZSFAVTWlwdDAhdAEhbUVAJS1YCVAJUVFdcAQ8HAg,hdb.jru.mybluehost.me,mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,2435,67,FALSE,TRUE,shared_domain
66261872a9efe18f4d85d062,https://hdb.jru.mybluehost.me/brt/,hdb.jru.mybluehost.me,mybluehost.me,2016-10-05T23:31:07Z,2023-09-11T06:36:43Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,2435,67,FALSE,TRUE,shared_domain
66261872a9efe18f4d85d063,https://www.pbauth.sbs/,www.pbauth.sbs,pbauth.sbs,2024-04-17T18:48:46.0Z,2024-04-22T18:51:39.0Z,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,6,FALSE,TRUE,attackers_domain
66261872a9efe18f4d85d065,https://staking-pyth-network.pages.dev/,staking-pyth-network.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,111,FALSE,TRUE,shared_domain
